,roduct code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
0,IDCJAC0011,18201,2001,1,1,,,
1,IDCJAC0011,18201,2001,1,2,,,
2,IDCJAC0011,18201,2001,1,3,,,
3,IDCJAC0011,18201,2001,1,4,,,
4,IDCJAC0011,18201,2001,1,5,,,
5,IDCJAC0011,18201,2001,1,6,,,
6,IDCJAC0011,18201,2001,1,7,,,
7,IDCJAC0011,18201,2001,1,8,,,
8,IDCJAC0011,18201,2001,1,9,,,
9,IDCJAC0011,18201,2001,1,10,,,
10,IDCJAC0011,18201,2001,1,11,,,
11,IDCJAC0011,18201,2001,1,12,,,
12,IDCJAC0011,18201,2001,1,13,,,
13,IDCJAC0011,18201,2001,1,14,,,
14,IDCJAC0011,18201,2001,1,15,,,
15,IDCJAC0011,18201,2001,1,16,,,
16,IDCJAC0011,18201,2001,1,17,,,
17,IDCJAC0011,18201,2001,1,18,,,
18,IDCJAC0011,18201,2001,1,19,,,
19,IDCJAC0011,18201,2001,1,20,,,
20,IDCJAC0011,18201,2001,1,21,,,
21,IDCJAC0011,18201,2001,1,22,,,
22,IDCJAC0011,18201,2001,1,23,,,
23,IDCJAC0011,18201,2001,1,24,,,
24,IDCJAC0011,18201,2001,1,25,,,
25,IDCJAC0011,18201,2001,1,26,,,
26,IDCJAC0011,18201,2001,1,27,,,
27,IDCJAC0011,18201,2001,1,28,,,
28,IDCJAC0011,18201,2001,1,29,,,
29,IDCJAC0011,18201,2001,1,30,,,
30,IDCJAC0011,18201,2001,1,31,,,
31,IDCJAC0011,18201,2001,2,1,,,
32,IDCJAC0011,18201,2001,2,2,,,
33,IDCJAC0011,18201,2001,2,3,,,
34,IDCJAC0011,18201,2001,2,4,,,
35,IDCJAC0011,18201,2001,2,5,,,
36,IDCJAC0011,18201,2001,2,6,,,
37,IDCJAC0011,18201,2001,2,7,,,
38,IDCJAC0011,18201,2001,2,8,,,
39,IDCJAC0011,18201,2001,2,9,,,
40,IDCJAC0011,18201,2001,2,10,,,
41,IDCJAC0011,18201,2001,2,11,,,
42,IDCJAC0011,18201,2001,2,12,,,
43,IDCJAC0011,18201,2001,2,13,,,
44,IDCJAC0011,18201,2001,2,14,,,
45,IDCJAC0011,18201,2001,2,15,,,
46,IDCJAC0011,18201,2001,2,16,,,
47,IDCJAC0011,18201,2001,2,17,,,
48,IDCJAC0011,18201,2001,2,18,,,
49,IDCJAC0011,18201,2001,2,19,,,
50,IDCJAC0011,18201,2001,2,20,,,
51,IDCJAC0011,18201,2001,2,21,,,
52,IDCJAC0011,18201,2001,2,22,,,
53,IDCJAC0011,18201,2001,2,23,,,
54,IDCJAC0011,18201,2001,2,24,,,
55,IDCJAC0011,18201,2001,2,25,,,
56,IDCJAC0011,18201,2001,2,26,,,
57,IDCJAC0011,18201,2001,2,27,,,
58,IDCJAC0011,18201,2001,2,28,,,
59,IDCJAC0011,18201,2001,3,1,,,
60,IDCJAC0011,18201,2001,3,2,,,
61,IDCJAC0011,18201,2001,3,3,,,
62,IDCJAC0011,18201,2001,3,4,,,
63,IDCJAC0011,18201,2001,3,5,,,
64,IDCJAC0011,18201,2001,3,6,,,
65,IDCJAC0011,18201,2001,3,7,,,
66,IDCJAC0011,18201,2001,3,8,,,
67,IDCJAC0011,18201,2001,3,9,,,
68,IDCJAC0011,18201,2001,3,10,,,
69,IDCJAC0011,18201,2001,3,11,,,
70,IDCJAC0011,18201,2001,3,12,,,
71,IDCJAC0011,18201,2001,3,13,,,
72,IDCJAC0011,18201,2001,3,14,,,
73,IDCJAC0011,18201,2001,3,15,,,
74,IDCJAC0011,18201,2001,3,16,,,
75,IDCJAC0011,18201,2001,3,17,,,
76,IDCJAC0011,18201,2001,3,18,,,
77,IDCJAC0011,18201,2001,3,19,,,
78,IDCJAC0011,18201,2001,3,20,,,
79,IDCJAC0011,18201,2001,3,21,,,
80,IDCJAC0011,18201,2001,3,22,,,
81,IDCJAC0011,18201,2001,3,23,,,
82,IDCJAC0011,18201,2001,3,24,,,
83,IDCJAC0011,18201,2001,3,25,,,
84,IDCJAC0011,18201,2001,3,26,,,
85,IDCJAC0011,18201,2001,3,27,,,
86,IDCJAC0011,18201,2001,3,28,,,
87,IDCJAC0011,18201,2001,3,29,,,
88,IDCJAC0011,18201,2001,3,30,,,
89,IDCJAC0011,18201,2001,3,31,,,
90,IDCJAC0011,18201,2001,4,1,,,
91,IDCJAC0011,18201,2001,4,2,,,
92,IDCJAC0011,18201,2001,4,3,,,
93,IDCJAC0011,18201,2001,4,4,,,
94,IDCJAC0011,18201,2001,4,5,,,
95,IDCJAC0011,18201,2001,4,6,,,
96,IDCJAC0011,18201,2001,4,7,,,
97,IDCJAC0011,18201,2001,4,8,,,
98,IDCJAC0011,18201,2001,4,9,,,
99,IDCJAC0011,18201,2001,4,10,,,
100,IDCJAC0011,18201,2001,4,11,,,
101,IDCJAC0011,18201,2001,4,12,,,
102,IDCJAC0011,18201,2001,4,13,,,
103,IDCJAC0011,18201,2001,4,14,,,
104,IDCJAC0011,18201,2001,4,15,,,
105,IDCJAC0011,18201,2001,4,16,,,
106,IDCJAC0011,18201,2001,4,17,,,
107,IDCJAC0011,18201,2001,4,18,,,
108,IDCJAC0011,18201,2001,4,19,,,
109,IDCJAC0011,18201,2001,4,20,,,
110,IDCJAC0011,18201,2001,4,21,,,
111,IDCJAC0011,18201,2001,4,22,,,
112,IDCJAC0011,18201,2001,4,23,,,
113,IDCJAC0011,18201,2001,4,24,,,
114,IDCJAC0011,18201,2001,4,25,,,
115,IDCJAC0011,18201,2001,4,26,,,
116,IDCJAC0011,18201,2001,4,27,,,
117,IDCJAC0011,18201,2001,4,28,,,
118,IDCJAC0011,18201,2001,4,29,,,
119,IDCJAC0011,18201,2001,4,30,,,
120,IDCJAC0011,18201,2001,5,1,,,
121,IDCJAC0011,18201,2001,5,2,,,
122,IDCJAC0011,18201,2001,5,3,,,
123,IDCJAC0011,18201,2001,5,4,,,
124,IDCJAC0011,18201,2001,5,5,,,
125,IDCJAC0011,18201,2001,5,6,,,
126,IDCJAC0011,18201,2001,5,7,,,
127,IDCJAC0011,18201,2001,5,8,,,
128,IDCJAC0011,18201,2001,5,9,,,
129,IDCJAC0011,18201,2001,5,10,,,
130,IDCJAC0011,18201,2001,5,11,,,
131,IDCJAC0011,18201,2001,5,12,,,
132,IDCJAC0011,18201,2001,5,13,,,
133,IDCJAC0011,18201,2001,5,14,,,
134,IDCJAC0011,18201,2001,5,15,,,
135,IDCJAC0011,18201,2001,5,16,,,
136,IDCJAC0011,18201,2001,5,17,,,
137,IDCJAC0011,18201,2001,5,18,,,
138,IDCJAC0011,18201,2001,5,19,,,
139,IDCJAC0011,18201,2001,5,20,,,
140,IDCJAC0011,18201,2001,5,21,,,
141,IDCJAC0011,18201,2001,5,22,,,
142,IDCJAC0011,18201,2001,5,23,,,
143,IDCJAC0011,18201,2001,5,24,,,
144,IDCJAC0011,18201,2001,5,25,,,
145,IDCJAC0011,18201,2001,5,26,,,
146,IDCJAC0011,18201,2001,5,27,,,
147,IDCJAC0011,18201,2001,5,28,,,
148,IDCJAC0011,18201,2001,5,29,,,
149,IDCJAC0011,18201,2001,5,30,,,
150,IDCJAC0011,18201,2001,5,31,,,
151,IDCJAC0011,18201,2001,6,1,,,
152,IDCJAC0011,18201,2001,6,2,,,
153,IDCJAC0011,18201,2001,6,3,,,
154,IDCJAC0011,18201,2001,6,4,,,
155,IDCJAC0011,18201,2001,6,5,,,
156,IDCJAC0011,18201,2001,6,6,,,
157,IDCJAC0011,18201,2001,6,7,,,
158,IDCJAC0011,18201,2001,6,8,,,
159,IDCJAC0011,18201,2001,6,9,,,
160,IDCJAC0011,18201,2001,6,10,,,
161,IDCJAC0011,18201,2001,6,11,,,
162,IDCJAC0011,18201,2001,6,12,,,
163,IDCJAC0011,18201,2001,6,13,,,
164,IDCJAC0011,18201,2001,6,14,,,
165,IDCJAC0011,18201,2001,6,15,,,
166,IDCJAC0011,18201,2001,6,16,,,
167,IDCJAC0011,18201,2001,6,17,,,
168,IDCJAC0011,18201,2001,6,18,,,
169,IDCJAC0011,18201,2001,6,19,,,
170,IDCJAC0011,18201,2001,6,20,,,
171,IDCJAC0011,18201,2001,6,21,,,
172,IDCJAC0011,18201,2001,6,22,,,
173,IDCJAC0011,18201,2001,6,23,,,
174,IDCJAC0011,18201,2001,6,24,,,
175,IDCJAC0011,18201,2001,6,25,,,
176,IDCJAC0011,18201,2001,6,26,,,
177,IDCJAC0011,18201,2001,6,27,,,
178,IDCJAC0011,18201,2001,6,28,,,
179,IDCJAC0011,18201,2001,6,29,,,
180,IDCJAC0011,18201,2001,6,30,,,
181,IDCJAC0011,18201,2001,7,1,,,
182,IDCJAC0011,18201,2001,7,2,,,
183,IDCJAC0011,18201,2001,7,3,,,
184,IDCJAC0011,18201,2001,7,4,4.2,1.0,N
185,IDCJAC0011,18201,2001,7,5,5.9,1.0,Y
186,IDCJAC0011,18201,2001,7,6,7.4,1.0,Y
187,IDCJAC0011,18201,2001,7,7,3.5,1.0,Y
188,IDCJAC0011,18201,2001,7,8,6.2,1.0,Y
189,IDCJAC0011,18201,2001,7,9,6.3,1.0,Y
190,IDCJAC0011,18201,2001,7,10,10.1,1.0,Y
191,IDCJAC0011,18201,2001,7,11,11.4,1.0,Y
192,IDCJAC0011,18201,2001,7,12,8.6,1.0,Y
193,IDCJAC0011,18201,2001,7,13,3.9,1.0,Y
194,IDCJAC0011,18201,2001,7,14,4.6,1.0,Y
195,IDCJAC0011,18201,2001,7,15,7.0,1.0,Y
196,IDCJAC0011,18201,2001,7,16,3.3,1.0,Y
197,IDCJAC0011,18201,2001,7,17,4.9,1.0,Y
198,IDCJAC0011,18201,2001,7,18,7.2,1.0,Y
199,IDCJAC0011,18201,2001,7,19,4.6,1.0,Y
200,IDCJAC0011,18201,2001,7,20,9.8,1.0,Y
201,IDCJAC0011,18201,2001,7,21,2.0,1.0,Y
202,IDCJAC0011,18201,2001,7,22,2.0,1.0,Y
203,IDCJAC0011,18201,2001,7,23,2.1,1.0,Y
204,IDCJAC0011,18201,2001,7,24,4.1,1.0,Y
205,IDCJAC0011,18201,2001,7,25,2.8,1.0,Y
206,IDCJAC0011,18201,2001,7,26,3.7,1.0,Y
207,IDCJAC0011,18201,2001,7,27,2.3,1.0,Y
208,IDCJAC0011,18201,2001,7,28,6.2,1.0,Y
209,IDCJAC0011,18201,2001,7,29,1.5,1.0,Y
210,IDCJAC0011,18201,2001,7,30,2.2,1.0,Y
211,IDCJAC0011,18201,2001,7,31,6.7,1.0,Y
212,IDCJAC0011,18201,2001,8,1,9.2,1.0,Y
213,IDCJAC0011,18201,2001,8,2,4.7,1.0,Y
214,IDCJAC0011,18201,2001,8,3,1.0,1.0,Y
215,IDCJAC0011,18201,2001,8,4,9.7,1.0,Y
216,IDCJAC0011,18201,2001,8,5,8.4,1.0,Y
217,IDCJAC0011,18201,2001,8,6,3.1,1.0,Y
218,IDCJAC0011,18201,2001,8,7,7.3,1.0,Y
219,IDCJAC0011,18201,2001,8,8,1.6,1.0,Y
220,IDCJAC0011,18201,2001,8,9,3.8,1.0,Y
221,IDCJAC0011,18201,2001,8,10,6.5,1.0,Y
222,IDCJAC0011,18201,2001,8,11,8.6,1.0,Y
223,IDCJAC0011,18201,2001,8,12,7.5,1.0,Y
224,IDCJAC0011,18201,2001,8,13,2.2,1.0,Y
225,IDCJAC0011,18201,2001,8,14,0.6,1.0,Y
226,IDCJAC0011,18201,2001,8,15,7.1,1.0,Y
227,IDCJAC0011,18201,2001,8,16,12.4,1.0,Y
228,IDCJAC0011,18201,2001,8,17,2.2,1.0,Y
229,IDCJAC0011,18201,2001,8,18,8.4,1.0,Y
230,IDCJAC0011,18201,2001,8,19,4.3,1.0,Y
231,IDCJAC0011,18201,2001,8,20,8.6,1.0,Y
232,IDCJAC0011,18201,2001,8,21,2.9,1.0,Y
233,IDCJAC0011,18201,2001,8,22,8.4,1.0,Y
234,IDCJAC0011,18201,2001,8,23,2.0,1.0,Y
235,IDCJAC0011,18201,2001,8,24,2.4,1.0,Y
236,IDCJAC0011,18201,2001,8,25,10.8,1.0,Y
237,IDCJAC0011,18201,2001,8,26,2.6,1.0,Y
238,IDCJAC0011,18201,2001,8,27,4.8,1.0,Y
239,IDCJAC0011,18201,2001,8,28,7.0,1.0,Y
240,IDCJAC0011,18201,2001,8,29,8.0,1.0,Y
241,IDCJAC0011,18201,2001,8,30,1.0,1.0,Y
242,IDCJAC0011,18201,2001,8,31,8.9,1.0,Y
243,IDCJAC0011,18201,2001,9,1,10.5,1.0,Y
244,IDCJAC0011,18201,2001,9,2,6.2,1.0,Y
245,IDCJAC0011,18201,2001,9,3,6.6,1.0,Y
246,IDCJAC0011,18201,2001,9,4,8.1,1.0,Y
247,IDCJAC0011,18201,2001,9,5,2.3,1.0,Y
248,IDCJAC0011,18201,2001,9,6,5.8,1.0,Y
249,IDCJAC0011,18201,2001,9,7,10.7,1.0,Y
250,IDCJAC0011,18201,2001,9,8,6.3,1.0,Y
251,IDCJAC0011,18201,2001,9,9,5.9,1.0,Y
252,IDCJAC0011,18201,2001,9,10,4.2,1.0,Y
253,IDCJAC0011,18201,2001,9,11,12.0,1.0,Y
254,IDCJAC0011,18201,2001,9,12,10.7,1.0,Y
255,IDCJAC0011,18201,2001,9,13,11.4,1.0,Y
256,IDCJAC0011,18201,2001,9,14,6.9,1.0,Y
257,IDCJAC0011,18201,2001,9,15,6.0,1.0,Y
258,IDCJAC0011,18201,2001,9,16,8.1,1.0,Y
259,IDCJAC0011,18201,2001,9,17,9.3,1.0,Y
260,IDCJAC0011,18201,2001,9,18,5.9,1.0,Y
261,IDCJAC0011,18201,2001,9,19,10.6,1.0,Y
262,IDCJAC0011,18201,2001,9,20,10.5,1.0,Y
263,IDCJAC0011,18201,2001,9,21,10.0,1.0,Y
264,IDCJAC0011,18201,2001,9,22,17.8,1.0,Y
265,IDCJAC0011,18201,2001,9,23,14.9,1.0,Y
266,IDCJAC0011,18201,2001,9,24,11.0,1.0,Y
267,IDCJAC0011,18201,2001,9,25,10.3,1.0,Y
268,IDCJAC0011,18201,2001,9,26,4.2,1.0,Y
269,IDCJAC0011,18201,2001,9,27,9.4,1.0,Y
270,IDCJAC0011,18201,2001,9,28,6.9,1.0,Y
271,IDCJAC0011,18201,2001,9,29,8.3,1.0,Y
272,IDCJAC0011,18201,2001,9,30,17.7,1.0,Y
273,IDCJAC0011,18201,2001,10,1,9.6,1.0,Y
274,IDCJAC0011,18201,2001,10,2,6.2,1.0,Y
275,IDCJAC0011,18201,2001,10,3,5.8,1.0,Y
276,IDCJAC0011,18201,2001,10,4,7.4,1.0,Y
277,IDCJAC0011,18201,2001,10,5,4.6,1.0,Y
278,IDCJAC0011,18201,2001,10,6,6.4,1.0,Y
279,IDCJAC0011,18201,2001,10,7,6.6,1.0,Y
280,IDCJAC0011,18201,2001,10,8,5.9,1.0,Y
281,IDCJAC0011,18201,2001,10,9,6.3,1.0,Y
282,IDCJAC0011,18201,2001,10,10,14.4,1.0,Y
283,IDCJAC0011,18201,2001,10,11,4.5,1.0,Y
284,IDCJAC0011,18201,2001,10,12,4.9,1.0,Y
285,IDCJAC0011,18201,2001,10,13,13.8,1.0,Y
286,IDCJAC0011,18201,2001,10,14,6.1,1.0,Y
287,IDCJAC0011,18201,2001,10,15,5.4,1.0,Y
288,IDCJAC0011,18201,2001,10,16,15.9,1.0,Y
289,IDCJAC0011,18201,2001,10,17,12.5,1.0,Y
290,IDCJAC0011,18201,2001,10,18,10.0,1.0,Y
291,IDCJAC0011,18201,2001,10,19,10.7,1.0,Y
292,IDCJAC0011,18201,2001,10,20,7.8,1.0,Y
293,IDCJAC0011,18201,2001,10,21,9.2,1.0,Y
294,IDCJAC0011,18201,2001,10,22,12.7,1.0,Y
295,IDCJAC0011,18201,2001,10,23,15.4,1.0,Y
296,IDCJAC0011,18201,2001,10,24,8.8,1.0,Y
297,IDCJAC0011,18201,2001,10,25,8.4,1.0,Y
298,IDCJAC0011,18201,2001,10,26,9.5,1.0,Y
299,IDCJAC0011,18201,2001,10,27,8.0,1.0,Y
300,IDCJAC0011,18201,2001,10,28,12.0,1.0,Y
301,IDCJAC0011,18201,2001,10,29,11.0,1.0,Y
302,IDCJAC0011,18201,2001,10,30,8.4,1.0,Y
303,IDCJAC0011,18201,2001,10,31,11.3,1.0,Y
304,IDCJAC0011,18201,2001,11,1,12.3,1.0,Y
305,IDCJAC0011,18201,2001,11,2,14.4,1.0,Y
306,IDCJAC0011,18201,2001,11,3,10.0,1.0,Y
307,IDCJAC0011,18201,2001,11,4,19.1,1.0,Y
308,IDCJAC0011,18201,2001,11,5,18.6,1.0,Y
309,IDCJAC0011,18201,2001,11,6,15.6,1.0,Y
310,IDCJAC0011,18201,2001,11,7,10.0,1.0,Y
311,IDCJAC0011,18201,2001,11,8,14.0,1.0,Y
312,IDCJAC0011,18201,2001,11,9,11.8,1.0,Y
313,IDCJAC0011,18201,2001,11,10,12.8,1.0,Y
314,IDCJAC0011,18201,2001,11,11,10.1,1.0,Y
315,IDCJAC0011,18201,2001,11,12,10.2,1.0,Y
316,IDCJAC0011,18201,2001,11,13,12.3,1.0,Y
317,IDCJAC0011,18201,2001,11,14,13.8,1.0,Y
318,IDCJAC0011,18201,2001,11,15,10.5,1.0,Y
319,IDCJAC0011,18201,2001,11,16,,,
320,IDCJAC0011,18201,2001,11,17,17.4,1.0,N
321,IDCJAC0011,18201,2001,11,18,15.6,1.0,Y
322,IDCJAC0011,18201,2001,11,19,10.1,1.0,Y
323,IDCJAC0011,18201,2001,11,20,11.9,1.0,Y
324,IDCJAC0011,18201,2001,11,21,11.6,1.0,Y
325,IDCJAC0011,18201,2001,11,22,18.4,1.0,Y
326,IDCJAC0011,18201,2001,11,23,13.1,1.0,Y
327,IDCJAC0011,18201,2001,11,24,11.4,1.0,Y
328,IDCJAC0011,18201,2001,11,25,9.3,1.0,Y
329,IDCJAC0011,18201,2001,11,26,11.1,1.0,Y
330,IDCJAC0011,18201,2001,11,27,15.6,1.0,Y
331,IDCJAC0011,18201,2001,11,28,,,
332,IDCJAC0011,18201,2001,11,29,16.6,1.0,N
333,IDCJAC0011,18201,2001,11,30,13.5,1.0,Y
334,IDCJAC0011,18201,2001,12,1,13.3,1.0,Y
335,IDCJAC0011,18201,2001,12,2,18.8,1.0,Y
336,IDCJAC0011,18201,2001,12,3,14.5,1.0,Y
337,IDCJAC0011,18201,2001,12,4,14.0,1.0,Y
338,IDCJAC0011,18201,2001,12,5,17.8,1.0,Y
339,IDCJAC0011,18201,2001,12,6,16.1,1.0,Y
340,IDCJAC0011,18201,2001,12,7,16.4,1.0,Y
341,IDCJAC0011,18201,2001,12,8,8.9,1.0,Y
342,IDCJAC0011,18201,2001,12,9,16.8,1.0,Y
343,IDCJAC0011,18201,2001,12,10,11.8,1.0,Y
344,IDCJAC0011,18201,2001,12,11,13.0,1.0,Y
345,IDCJAC0011,18201,2001,12,12,13.3,1.0,Y
346,IDCJAC0011,18201,2001,12,13,16.6,1.0,Y
347,IDCJAC0011,18201,2001,12,14,18.1,1.0,Y
348,IDCJAC0011,18201,2001,12,15,16.4,1.0,Y
349,IDCJAC0011,18201,2001,12,16,14.6,1.0,Y
350,IDCJAC0011,18201,2001,12,17,12.5,1.0,Y
351,IDCJAC0011,18201,2001,12,18,15.6,1.0,Y
352,IDCJAC0011,18201,2001,12,19,,,
353,IDCJAC0011,18201,2001,12,20,19.6,1.0,N
354,IDCJAC0011,18201,2001,12,21,14.5,1.0,Y
355,IDCJAC0011,18201,2001,12,22,15.9,1.0,Y
356,IDCJAC0011,18201,2001,12,23,19.0,1.0,Y
357,IDCJAC0011,18201,2001,12,24,14.0,1.0,Y
358,IDCJAC0011,18201,2001,12,25,13.4,1.0,Y
359,IDCJAC0011,18201,2001,12,26,12.1,1.0,Y
360,IDCJAC0011,18201,2001,12,27,13.8,1.0,Y
361,IDCJAC0011,18201,2001,12,28,12.7,1.0,Y
362,IDCJAC0011,18201,2001,12,29,21.7,1.0,Y
363,IDCJAC0011,18201,2001,12,30,16.5,1.0,Y
364,IDCJAC0011,18201,2001,12,31,12.5,1.0,Y
365,IDCJAC0011,18201,2002,1,1,13.4,1.0,Y
366,IDCJAC0011,18201,2002,1,2,12.9,1.0,Y
367,IDCJAC0011,18201,2002,1,3,13.0,1.0,Y
368,IDCJAC0011,18201,2002,1,4,15.0,1.0,Y
369,IDCJAC0011,18201,2002,1,5,15.4,1.0,Y
370,IDCJAC0011,18201,2002,1,6,18.6,1.0,Y
371,IDCJAC0011,18201,2002,1,7,14.4,1.0,Y
372,IDCJAC0011,18201,2002,1,8,14.4,1.0,Y
373,IDCJAC0011,18201,2002,1,9,16.1,1.0,Y
374,IDCJAC0011,18201,2002,1,10,,,
375,IDCJAC0011,18201,2002,1,11,19.7,1.0,N
376,IDCJAC0011,18201,2002,1,12,14.0,1.0,Y
377,IDCJAC0011,18201,2002,1,13,13.6,1.0,Y
378,IDCJAC0011,18201,2002,1,14,,,
379,IDCJAC0011,18201,2002,1,15,16.7,1.0,N
380,IDCJAC0011,18201,2002,1,16,18.9,1.0,Y
381,IDCJAC0011,18201,2002,1,17,17.9,1.0,Y
382,IDCJAC0011,18201,2002,1,18,,,
383,IDCJAC0011,18201,2002,1,19,,,
384,IDCJAC0011,18201,2002,1,20,26.6,1.0,N
385,IDCJAC0011,18201,2002,1,21,18.5,1.0,Y
386,IDCJAC0011,18201,2002,1,22,18.1,1.0,Y
387,IDCJAC0011,18201,2002,1,23,17.8,1.0,Y
388,IDCJAC0011,18201,2002,1,24,,,
389,IDCJAC0011,18201,2002,1,25,,,
390,IDCJAC0011,18201,2002,1,26,,,
391,IDCJAC0011,18201,2002,1,27,24.0,1.0,N
392,IDCJAC0011,18201,2002,1,28,14.6,1.0,Y
393,IDCJAC0011,18201,2002,1,29,16.6,1.0,Y
394,IDCJAC0011,18201,2002,1,30,18.4,1.0,Y
395,IDCJAC0011,18201,2002,1,31,17.3,1.0,Y
396,IDCJAC0011,18201,2002,2,1,18.5,1.0,Y
397,IDCJAC0011,18201,2002,2,2,17.0,1.0,Y
398,IDCJAC0011,18201,2002,2,3,16.6,1.0,Y
399,IDCJAC0011,18201,2002,2,4,13.2,1.0,Y
400,IDCJAC0011,18201,2002,2,5,13.9,1.0,Y
401,IDCJAC0011,18201,2002,2,6,16.0,1.0,Y
402,IDCJAC0011,18201,2002,2,7,15.0,1.0,Y
403,IDCJAC0011,18201,2002,2,8,13.7,1.0,Y
404,IDCJAC0011,18201,2002,2,9,15.0,1.0,Y
405,IDCJAC0011,18201,2002,2,10,15.9,1.0,Y
406,IDCJAC0011,18201,2002,2,11,14.2,1.0,Y
407,IDCJAC0011,18201,2002,2,12,10.0,1.0,Y
408,IDCJAC0011,18201,2002,2,13,,,
409,IDCJAC0011,18201,2002,2,14,,,
410,IDCJAC0011,18201,2002,2,15,25.1,1.0,N
411,IDCJAC0011,18201,2002,2,16,15.5,1.0,Y
412,IDCJAC0011,18201,2002,2,17,16.8,1.0,Y
413,IDCJAC0011,18201,2002,2,18,17.7,1.0,Y
414,IDCJAC0011,18201,2002,2,19,19.1,1.0,Y
415,IDCJAC0011,18201,2002,2,20,19.6,1.0,Y
416,IDCJAC0011,18201,2002,2,21,14.1,1.0,Y
417,IDCJAC0011,18201,2002,2,22,14.8,1.0,Y
418,IDCJAC0011,18201,2002,2,23,13.5,1.0,Y
419,IDCJAC0011,18201,2002,2,24,17.0,1.0,Y
420,IDCJAC0011,18201,2002,2,25,,,
421,IDCJAC0011,18201,2002,2,26,21.2,1.0,N
422,IDCJAC0011,18201,2002,2,27,16.4,1.0,Y
423,IDCJAC0011,18201,2002,2,28,17.0,1.0,Y
424,IDCJAC0011,18201,2002,3,1,14.1,1.0,Y
425,IDCJAC0011,18201,2002,3,2,14.6,1.0,Y
426,IDCJAC0011,18201,2002,3,3,14.5,1.0,Y
427,IDCJAC0011,18201,2002,3,4,14.5,1.0,Y
428,IDCJAC0011,18201,2002,3,5,15.4,1.0,Y
429,IDCJAC0011,18201,2002,3,6,16.2,1.0,Y
430,IDCJAC0011,18201,2002,3,7,18.0,1.0,Y
431,IDCJAC0011,18201,2002,3,8,14.2,1.0,Y
432,IDCJAC0011,18201,2002,3,9,10.5,1.0,Y
433,IDCJAC0011,18201,2002,3,10,12.6,1.0,Y
434,IDCJAC0011,18201,2002,3,11,19.2,1.0,Y
435,IDCJAC0011,18201,2002,3,12,12.8,1.0,Y
436,IDCJAC0011,18201,2002,3,13,15.1,1.0,Y
437,IDCJAC0011,18201,2002,3,14,14.5,1.0,Y
438,IDCJAC0011,18201,2002,3,15,11.7,1.0,Y
439,IDCJAC0011,18201,2002,3,16,11.2,1.0,Y
440,IDCJAC0011,18201,2002,3,17,,,
441,IDCJAC0011,18201,2002,3,18,,,
442,IDCJAC0011,18201,2002,3,19,19.3,1.0,N
443,IDCJAC0011,18201,2002,3,20,15.4,1.0,Y
444,IDCJAC0011,18201,2002,3,21,14.4,1.0,Y
445,IDCJAC0011,18201,2002,3,22,17.2,1.0,Y
446,IDCJAC0011,18201,2002,3,23,17.2,1.0,Y
447,IDCJAC0011,18201,2002,3,24,12.8,1.0,Y
448,IDCJAC0011,18201,2002,3,25,16.8,1.0,Y
449,IDCJAC0011,18201,2002,3,26,13.5,1.0,Y
450,IDCJAC0011,18201,2002,3,27,15.2,1.0,Y
451,IDCJAC0011,18201,2002,3,28,15.0,1.0,Y
452,IDCJAC0011,18201,2002,3,29,16.5,1.0,Y
453,IDCJAC0011,18201,2002,3,30,15.0,1.0,Y
454,IDCJAC0011,18201,2002,3,31,12.5,1.0,Y
455,IDCJAC0011,18201,2002,4,1,17.3,1.0,Y
456,IDCJAC0011,18201,2002,4,2,15.5,1.0,Y
457,IDCJAC0011,18201,2002,4,3,14.7,1.0,Y
458,IDCJAC0011,18201,2002,4,4,14.9,1.0,Y
459,IDCJAC0011,18201,2002,4,5,14.0,1.0,Y
460,IDCJAC0011,18201,2002,4,6,15.2,1.0,Y
461,IDCJAC0011,18201,2002,4,7,16.0,1.0,Y
462,IDCJAC0011,18201,2002,4,8,12.5,1.0,Y
463,IDCJAC0011,18201,2002,4,9,12.2,1.0,Y
464,IDCJAC0011,18201,2002,4,10,13.6,1.0,Y
465,IDCJAC0011,18201,2002,4,11,15.6,1.0,Y
466,IDCJAC0011,18201,2002,4,12,20.2,1.0,Y
467,IDCJAC0011,18201,2002,4,13,15.7,1.0,Y
468,IDCJAC0011,18201,2002,4,14,16.3,1.0,Y
469,IDCJAC0011,18201,2002,4,15,16.9,1.0,Y
470,IDCJAC0011,18201,2002,4,16,15.1,1.0,Y
471,IDCJAC0011,18201,2002,4,17,9.6,1.0,Y
472,IDCJAC0011,18201,2002,4,18,14.7,1.0,Y
473,IDCJAC0011,18201,2002,4,19,18.6,1.0,Y
474,IDCJAC0011,18201,2002,4,20,11.5,1.0,Y
475,IDCJAC0011,18201,2002,4,21,17.0,1.0,Y
476,IDCJAC0011,18201,2002,4,22,14.7,1.0,Y
477,IDCJAC0011,18201,2002,4,23,10.2,1.0,Y
478,IDCJAC0011,18201,2002,4,24,14.9,1.0,Y
479,IDCJAC0011,18201,2002,4,25,18.7,1.0,Y
480,IDCJAC0011,18201,2002,4,26,11.0,1.0,Y
481,IDCJAC0011,18201,2002,4,27,11.2,1.0,Y
482,IDCJAC0011,18201,2002,4,28,10.2,1.0,Y
483,IDCJAC0011,18201,2002,4,29,6.0,1.0,Y
484,IDCJAC0011,18201,2002,4,30,7.9,1.0,Y
